split,image,width,height,objects,status
train,9999990_00000_d_0000017.jpg,1400,1050,47,success
train,9999990_00000_d_0000018.jpg,1400,1050,120,success
train,9999990_00000_d_0000019.jpg,1400,1050,48,success
train,9999990_00000_d_0000020.jpg,1400,1050,30,success
train,9999990_00000_d_0000021.jpg,1400,1050,23,success
train,9999990_00000_d_0000022.jpg,1400,1050,70,success
train,9999990_00000_d_0000023.jpg,1400,1050,67,success
train,9999990_00000_d_0000024.jpg,1400,1050,40,success
train,9999990_00000_d_0000025.jpg,1400,1050,37,success
train,9999990_00000_d_0000026.jpg,1400,1050,161,success
train,9999990_00000_d_0000027.jpg,1400,1050,22,success
train,9999990_00000_d_0000028.jpg,1400,1050,27,success
train,9999990_00000_d_0000029.jpg,1400,1050,85,success
train,9999990_00000_d_0000030.jpg,1400,1050,30,success
train,9999990_00000_d_0000031.jpg,1400,1050,108,success
train,9999990_00000_d_0000032.jpg,1400,1050,121,success
train,9999990_00000_d_0000033.jpg,1400,1050,37,success
train,9999990_00000_d_0000034.jpg,1400,1050,33,success
train,9999990_00000_d_0000035.jpg,1400,1050,49,success
train,9999990_00000_d_0000036.jpg,1400,1050,36,success
train,9999990_00000_d_0000037.jpg,1400,1050,72,success
train,9999990_00000_d_0000038.jpg,1400,1050,167,success
train,9999990_00000_d_0000039.jpg,1400,1050,63,success
train,9999990_00000_d_0000040.jpg,1400,1050,81,success
train,9999990_00000_d_0000041.jpg,1400,1050,133,success
train,9999990_00000_d_0000042.jpg,1400,1050,104,success
train,9999990_00000_d_0000043.jpg,1400,1050,51,success
train,9999990_00000_d_0000044.jpg,1400,1050,41,success
train,9999990_00000_d_0000045.jpg,1400,1050,60,success
train,9999990_00000_d_0000046.jpg,1400,1050,81,success
train,9999990_00000_d_0000047.jpg,1400,1050,50,success
train,9999990_00000_d_0000048.jpg,1400,1050,30,success
train,9999990_00000_d_0000049.jpg,1400,1050,41,success
train,9999990_00000_d_0000050.jpg,1400,1050,43,success
train,9999990_00000_d_0000051.jpg,1400,1050,81,success
train,9999990_00000_d_0000052.jpg,1400,1050,62,success
train,9999990_00000_d_0000053.jpg,1400,1050,24,success
train,9999990_00000_d_0000054.jpg,1400,1050,16,success
train,9999990_00000_d_0000055.jpg,1400,1050,89,success
train,9999990_00000_d_0000056.jpg,1400,1050,48,success
train,9999990_00000_d_0000057.jpg,1400,1050,58,success
train,9999990_00000_d_0000058.jpg,1400,1050,159,success
train,9999990_00000_d_0000059.jpg,1400,1050,86,success
train,9999990_00000_d_0000060.jpg,1400,1050,93,success
train,9999990_00000_d_0000061.jpg,1400,1050,80,success
train,9999990_00000_d_0000062.jpg,1400,1050,25,success
train,9999990_00000_d_0000063.jpg,1400,1050,81,success
train,9999990_00000_d_0000064.jpg,1400,1050,110,success
train,9999990_00000_d_0000065.jpg,1400,1050,41,success
train,9999990_00000_d_0000066.jpg,1400,1050,78,success
train,9999990_00000_d_0000067.jpg,1400,1050,22,success
train,9999990_00000_d_0000068.jpg,1400,1050,71,success
train,9999990_00000_d_0000069.jpg,1400,1050,67,success
train,9999990_00000_d_0000070.jpg,1400,1050,71,success
train,9999990_00000_d_0000071.jpg,1400,1050,70,success
train,9999990_00000_d_0000072.jpg,1400,1050,36,success
train,9999990_00000_d_0000073.jpg,1400,1050,32,success
train,9999990_00000_d_0000074.jpg,1400,1050,31,success
train,9999990_00000_d_0000075.jpg,1400,1050,89,success
train,9999990_00000_d_0000076.jpg,1400,1050,54,success
train,9999990_00000_d_0000077.jpg,1400,1050,52,success
train,9999990_00000_d_0000078.jpg,1400,1050,28,success
train,9999990_00000_d_0000079.jpg,1400,1050,38,success
train,9999990_00000_d_0000080.jpg,1400,1050,73,success
train,9999990_00000_d_0000081.jpg,1400,1050,73,success
train,9999991_00000_d_0000001.jpg,1400,1050,34,success
train,9999991_00000_d_0000002.jpg,1400,1050,68,success
train,9999991_00000_d_0000003.jpg,1400,1050,104,success
train,9999991_00000_d_0000004.jpg,1400,1050,46,success
train,9999991_00000_d_0000005.jpg,1400,1050,94,success
train,9999991_00000_d_0000006.jpg,1400,1050,55,success
train,9999991_00000_d_0000007.jpg,1400,1050,88,success
train,9999991_00000_d_0000008.jpg,1400,1050,52,success
train,9999991_00000_d_0000009.jpg,1400,1050,81,success
train,9999991_00000_d_0000010.jpg,1400,1050,52,success
train,9999991_00000_d_0000011.jpg,1400,1050,65,success
train,9999991_00000_d_0000012.jpg,1400,1050,55,success
train,9999991_00000_d_0000013.jpg,1400,1050,59,success
train,9999991_00000_d_0000014.jpg,1400,1050,125,success
train,9999991_00000_d_0000015.jpg,1400,1050,107,success
train,9999991_00000_d_0000016.jpg,1400,1050,169,success
train,9999991_00000_d_0000017.jpg,1400,1050,114,success
train,9999991_00000_d_0000018.jpg,1400,1050,87,success
train,9999991_00000_d_0000019.jpg,1400,1050,60,success
train,9999991_00000_d_0000020.jpg,1400,1050,85,success
train,9999991_00000_d_0000021.jpg,1400,1050,79,success
train,9999991_00000_d_0000022.jpg,1400,1050,89,success
train,9999991_00000_d_0000023.jpg,1400,1050,53,success
train,9999991_00000_d_0000024.jpg,1400,1050,33,success
train,9999991_00000_d_0000025.jpg,1400,1050,90,success
train,9999991_00000_d_0000026.jpg,1400,1050,101,success
train,9999991_00000_d_0000027.jpg,1400,1050,84,success
train,9999991_00000_d_0000030.jpg,1400,1050,41,success
train,9999991_00000_d_0000031.jpg,1400,1050,72,success
train,9999991_00000_d_0000032.jpg,1400,1050,46,success
train,9999991_00000_d_0000033.jpg,1400,1050,140,success
train,9999991_00000_d_0000034.jpg,1400,1050,52,success
train,9999991_00000_d_0000035.jpg,1400,1050,82,success
train,9999994_00000_d_0000001.jpg,1400,1050,28,success
train,9999994_00000_d_0000002.jpg,1400,1050,31,success
train,9999994_00000_d_0000003.jpg,1400,1050,12,success
train,9999994_00000_d_0000004.jpg,1400,1050,23,success
train,9999994_00000_d_0000005.jpg,1400,1050,76,success
train,9999994_00000_d_0000006.jpg,1400,1050,71,success
train,9999994_00000_d_0000007.jpg,1400,1050,25,success
train,9999994_00000_d_0000008.jpg,1400,1050,70,success
train,9999994_00000_d_0000009.jpg,1400,1050,121,success
train,9999994_00000_d_0000010.jpg,1400,1050,94,success
train,9999994_00000_d_0000011.jpg,1400,1050,36,success
train,9999994_00000_d_0000012.jpg,1400,1050,69,success
train,9999994_00000_d_0000013.jpg,1400,1050,109,success
train,9999994_00000_d_0000014.jpg,1400,1050,94,success
train,9999994_00000_d_0000015.jpg,1400,1050,70,success
train,9999994_00000_d_0000016.jpg,1400,1050,64,success
train,9999994_00000_d_0000017.jpg,1400,1050,87,success
train,9999994_00000_d_0000018.jpg,1400,1050,84,success
train,9999994_00000_d_0000019.jpg,1400,1050,107,success
train,9999994_00000_d_0000020.jpg,1400,1050,84,success
train,9999994_00000_d_0000021.jpg,1400,1050,62,success
train,9999994_00000_d_0000022.jpg,1400,1050,59,success
train,9999994_00000_d_0000023.jpg,1400,1050,72,success
train,9999994_00000_d_0000024.jpg,1400,1050,72,success
train,9999994_00000_d_0000025.jpg,1400,1050,24,success
train,9999994_00000_d_0000026.jpg,1400,1050,62,success
train,9999994_00000_d_0000027.jpg,1400,1050,102,success
train,9999994_00000_d_0000028.jpg,1400,1050,45,success
train,9999994_00000_d_0000029.jpg,1400,1050,30,success
train,9999994_00000_d_0000030.jpg,1400,1050,63,success
train,9999994_00000_d_0000031.jpg,1400,1050,103,success
train,9999994_00000_d_0000032.jpg,1400,1050,52,success
train,9999994_00000_d_0000033.jpg,1400,1050,22,success
train,9999994_00000_d_0000034.jpg,1400,1050,39,success
train,9999994_00000_d_0000035.jpg,1400,1050,24,success
train,9999994_00000_d_0000036.jpg,1400,1050,62,success
train,9999994_00000_d_0000037.jpg,1400,1050,82,success
train,9999994_00000_d_0000038.jpg,1400,1050,54,success
train,9999994_00000_d_0000039.jpg,1400,1050,35,success
train,9999994_00000_d_0000040.jpg,1400,1050,53,success
train,9999994_00000_d_0000041.jpg,1400,1050,77,success
train,9999994_00000_d_0000042.jpg,1400,1050,35,success
train,9999994_00000_d_0000043.jpg,1400,1050,64,success
train,9999994_00000_d_0000044.jpg,1400,1050,82,success
train,9999994_00000_d_0000045.jpg,1400,1050,66,success
train,9999994_00000_d_0000046.jpg,1400,1050,80,success
train,9999994_00000_d_0000047.jpg,1400,1050,100,success
train,9999994_00000_d_0000048.jpg,1400,1050,116,success
train,9999994_00000_d_0000049.jpg,1400,1050,55,success
train,9999994_00000_d_0000050.jpg,1400,1050,110,success
train,9999994_00000_d_0000051.jpg,1400,1050,84,success
train,9999994_00000_d_0000052.jpg,1400,1050,115,success
train,9999994_00000_d_0000053.jpg,1400,1050,108,success
train,9999994_00000_d_0000054.jpg,1400,1050,52,success
train,9999994_00000_d_0000055.jpg,1400,1050,81,success
train,9999994_00000_d_0000056.jpg,1400,1050,42,success
train,9999994_00000_d_0000057.jpg,1400,1050,52,success
train,9999994_00000_d_0000058.jpg,1400,1050,95,success
train,9999994_00000_d_0000059.jpg,1400,1050,72,success
train,9999994_00000_d_0000060.jpg,1400,1050,55,success
train,9999994_00000_d_0000061.jpg,1400,1050,15,success
train,9999994_00000_d_0000062.jpg,1400,1050,32,success
train,9999994_00000_d_0000063.jpg,1400,1050,61,success
train,9999994_00000_d_0000064.jpg,1400,1050,68,success
train,9999994_00000_d_0000065.jpg,1400,1050,18,success
train,9999994_00000_d_0000066.jpg,1400,1050,56,success
train,9999994_00000_d_0000067.jpg,1400,1050,64,success
train,9999994_00000_d_0000068.jpg,1400,1050,62,success
train,9999994_00000_d_0000069.jpg,1400,1050,44,success
train,9999994_00000_d_0000070.jpg,1400,1050,103,success
train,9999994_00000_d_0000071.jpg,1400,1050,121,success
train,9999994_00000_d_0000072.jpg,1400,1050,66,success
train,9999994_00000_d_0000073.jpg,1400,1050,86,success
train,9999994_00000_d_0000074.jpg,1400,1050,110,success
train,9999994_00000_d_0000075.jpg,1400,1050,83,success
train,9999994_00000_d_0000076.jpg,1400,1050,76,success
train,9999994_00000_d_0000077.jpg,1400,1050,93,success
train,9999994_00000_d_0000078.jpg,1400,1050,72,success
train,9999994_00000_d_0000079.jpg,1400,1050,108,success
train,9999994_00000_d_0000080.jpg,1400,1050,42,success
train,9999994_00000_d_0000081.jpg,1400,1050,15,success
train,9999994_00000_d_0000082.jpg,1400,1050,103,success
train,9999994_00000_d_0000083.jpg,1400,1050,97,success
train,9999994_00000_d_0000084.jpg,1400,1050,88,success
train,9999994_00000_d_0000085.jpg,1400,1050,139,success
train,9999994_00000_d_0000086.jpg,1400,1050,146,success
train,9999994_00000_d_0000087.jpg,1400,1050,104,success
train,9999994_00000_d_0000088.jpg,1400,1050,125,success
train,9999994_00000_d_0000089.jpg,1400,1050,187,success
train,9999994_00000_d_0000090.jpg,1400,1050,207,success
train,9999994_00000_d_0000091.jpg,1400,1050,155,success
train,9999994_00000_d_0000092.jpg,1400,1050,133,success
train,9999994_00000_d_0000093.jpg,1400,1050,113,success
train,9999994_00000_d_0000094.jpg,1400,1050,152,success
train,9999994_00000_d_0000095.jpg,1400,1050,161,success
train,9999994_00000_d_0000096.jpg,1400,1050,64,success
train,9999994_00000_d_0000097.jpg,1400,1050,112,success
train,9999994_00000_d_0000098.jpg,1400,1050,244,success
train,9999994_00000_d_0000099.jpg,1400,1050,159,success
train,9999994_00000_d_0000100.jpg,1400,1050,251,success
train,9999994_00000_d_0000101.jpg,1400,1050,142,success
train,9999994_00000_d_0000102.jpg,1400,1050,69,success
train,9999994_00000_d_0000103.jpg,1400,1050,28,success
train,9999994_00000_d_0000104.jpg,1400,1050,87,success
train,9999994_00000_d_0000105.jpg,1400,1050,76,success
train,9999994_00000_d_0000106.jpg,1400,1050,70,success
train,9999994_00000_d_0000107.jpg,1400,1050,90,success
train,9999994_00000_d_0000108.jpg,1400,1050,81,success
train,9999994_00000_d_0000109.jpg,1400,1050,35,success
train,9999994_00000_d_0000110.jpg,1400,1050,30,success
train,9999994_00000_d_0000111.jpg,1400,1050,38,success
train,9999994_00000_d_0000112.jpg,1400,1050,33,success
train,9999994_00000_d_0000113.jpg,1400,1050,19,success
train,9999994_00000_d_0000114.jpg,1400,1050,28,success
train,9999994_00000_d_0000115.jpg,1400,1050,17,success
train,9999994_00000_d_0000116.jpg,1400,1050,20,success
train,9999994_00000_d_0000117.jpg,1400,1050,8,success
train,9999994_00000_d_0000118.jpg,1400,1050,33,success
train,9999994_00000_d_0000119.jpg,1400,1050,58,success
train,9999997_00000_d_0000001.jpg,1400,1050,47,success
train,9999997_00000_d_0000002.jpg,1400,1050,20,success
train,9999997_00000_d_0000003.jpg,1400,1050,10,success
train,9999997_00000_d_0000004.jpg,1400,1050,40,success
train,9999997_00000_d_0000005.jpg,1400,1050,65,success
train,9999997_00000_d_0000006.jpg,1400,1050,29,success
train,9999997_00000_d_0000007.jpg,1400,1050,2,success
train,9999997_00000_d_0000008.jpg,1400,1050,11,success
train,9999997_00000_d_0000009.jpg,1400,1050,25,success
train,9999997_00000_d_0000010.jpg,1400,1050,62,success
train,9999997_00000_d_0000011.jpg,1400,1050,17,success
train,9999997_00000_d_0000012.jpg,1400,1050,2,success
train,9999997_00000_d_0000013.jpg,1400,1050,8,success
train,9999997_00000_d_0000014.jpg,1400,1050,9,success
train,9999997_00000_d_0000015.jpg,1400,1050,7,success
train,9999997_00000_d_0000016.jpg,1400,1050,23,success
train,9999997_00000_d_0000017.jpg,1400,1050,3,success
train,9999997_00000_d_0000018.jpg,1400,1050,10,success
train,9999997_00000_d_0000019.jpg,1400,1050,13,success
train,9999997_00000_d_0000020.jpg,1400,1050,18,success
train,9999997_00000_d_0000021.jpg,1400,1050,16,success
train,9999997_00000_d_0000022.jpg,1400,1050,3,success
train,9999997_00000_d_0000023.jpg,1400,1050,12,success
train,9999997_00000_d_0000024.jpg,1400,1050,20,success
train,9999997_00000_d_0000025.jpg,1400,1050,23,success
train,9999997_00000_d_0000026.jpg,1400,1050,45,success
train,9999997_00000_d_0000027.jpg,1400,1050,15,success
train,9999997_00000_d_0000028.jpg,1400,1050,7,success
train,9999997_00000_d_0000029.jpg,1400,1050,25,success
train,9999997_00000_d_0000030.jpg,1400,1050,5,success
train,9999997_00000_d_0000031.jpg,1400,1050,9,success
train,9999997_00000_d_0000032.jpg,1400,1050,9,success
train,9999997_00000_d_0000033.jpg,1400,1050,23,success
train,9999997_00000_d_0000034.jpg,1400,1050,20,success
train,9999997_00000_d_0000035.jpg,1400,1050,26,success
train,9999997_00000_d_0000036.jpg,1400,1050,6,success
train,9999997_00000_d_0000037.jpg,1400,1050,15,success
train,9999997_00000_d_0000038.jpg,1400,1050,6,success
train,9999997_00000_d_0000039.jpg,1400,1050,9,success
train,9999997_00000_d_0000040.jpg,1400,1050,5,success
train,9999997_00000_d_0000041.jpg,1400,1050,19,success
train,9999997_00000_d_0000042.jpg,1400,1050,40,success
train,9999997_00000_d_0000043.jpg,1400,1050,30,success
train,9999997_00000_d_0000044.jpg,1400,1050,18,success
train,9999997_00000_d_0000045.jpg,1400,1050,6,success
train,9999997_00000_d_0000046.jpg,1400,1050,20,success
train,9999997_00000_d_0000047.jpg,1400,1050,10,success
train,9999997_00000_d_0000048.jpg,1400,1050,4,success
train,9999997_00000_d_0000049.jpg,1400,1050,12,success
train,9999997_00000_d_0000050.jpg,1400,1050,6,success
train,9999997_00000_d_0000051.jpg,1400,1050,8,success
train,9999997_00000_d_0000052.jpg,1400,1050,3,success
train,9999997_00000_d_0000053.jpg,1400,1050,36,success
train,9999997_00000_d_0000054.jpg,1400,1050,9,success
train,9999997_00000_d_0000055.jpg,1400,1050,9,success
train,9999997_00000_d_0000056.jpg,1400,1050,5,success
train,9999997_00000_d_0000057.jpg,1400,1050,5,success
train,9999997_00000_d_0000058.jpg,1400,1050,2,success
train,9999997_00000_d_0000059.jpg,1400,1050,2,success
train,9999997_00000_d_0000060.jpg,1400,1050,2,success
train,9999997_00000_d_0000061.jpg,1400,1050,12,success
train,9999997_00000_d_0000062.jpg,1400,1050,17,success
train,9999997_00000_d_0000063.jpg,1400,1050,21,success
train,9999997_00000_d_0000064.jpg,1400,1050,9,success
train,9999997_00000_d_0000065.jpg,1400,1050,9,success
train,9999997_00000_d_0000066.jpg,1400,1050,27,success
train,9999997_00000_d_0000067.jpg,1400,1050,23,success
train,9999997_00000_d_0000068.jpg,1400,1050,3,success
train,9999997_00000_d_0000069.jpg,1400,1050,2,success
train,9999997_00000_d_0000070.jpg,1400,1050,7,success
train,9999998_00002_d_0000001.jpg,2000,1500,85,success
train,9999998_00003_d_0000002.jpg,2000,1500,112,success
train,9999998_00004_d_0000003.jpg,2000,1500,91,success
train,9999998_00005_d_0000004.jpg,2000,1500,77,success
train,9999998_00006_d_0000005.jpg,2000,1500,116,success
train,9999998_00009_d_0000006.jpg,2000,1500,46,success
train,9999998_00010_d_0000007.jpg,2000,1500,33,success
train,9999998_00011_d_0000008.jpg,2000,1500,9,success
train,9999998_00012_d_0000009.jpg,2000,1500,39,success
train,9999998_00014_d_0000010.jpg,2000,1500,42,success
train,9999998_00015_d_0000011.jpg,2000,1500,70,success
train,9999998_00016_d_0000012.jpg,2000,1500,25,success
train,9999998_00017_d_0000013.jpg,2000,1500,78,success
train,9999998_00022_d_0000016.jpg,2000,1500,197,success
train,9999998_00023_d_0000017.jpg,2000,1500,125,success
train,9999998_00025_d_0000018.jpg,2000,1500,7,success
train,9999998_00026_d_0000019.jpg,2000,1500,14,success
train,9999998_00027_d_0000020.jpg,2000,1500,27,success
train,9999998_00028_d_0000021.jpg,2000,1500,28,success
train,9999998_00029_d_0000022.jpg,2000,1500,28,success
train,9999998_00030_d_0000023.jpg,2000,1500,26,success
train,9999998_00031_d_0000024.jpg,2000,1500,25,success
train,9999998_00032_d_0000025.jpg,2000,1500,19,success
train,9999998_00033_d_0000026.jpg,2000,1500,24,success
train,9999998_00036_d_0000029.jpg,2000,1500,49,success
train,9999998_00038_d_0000030.jpg,2000,1500,38,success
train,9999998_00039_d_0000031.jpg,2000,1500,24,success
train,9999998_00040_d_0000032.jpg,2000,1500,22,success
train,9999998_00041_d_0000033.jpg,2000,1500,3,success
train,9999998_00043_d_0000034.jpg,2000,1500,161,success
train,9999998_00045_d_0000035.jpg,2000,1500,162,success
train,9999998_00046_d_0000036.jpg,2000,1500,125,success
train,9999998_00047_d_0000037.jpg,2000,1500,85,success
train,9999998_00048_d_0000038.jpg,2000,1500,54,success
train,9999998_00049_d_0000039.jpg,2000,1500,114,success
train,9999998_00050_d_0000040.jpg,2000,1500,94,success
train,9999998_00058_d_0000044.jpg,2000,1500,29,success
train,9999998_00059_d_0000045.jpg,2000,1500,9,success
train,9999998_00060_d_0000046.jpg,2000,1500,122,success
train,9999998_00061_d_0000047.jpg,2000,1500,99,success
train,9999998_00062_d_0000048.jpg,2000,1500,11,success
train,9999998_00064_d_0000049.jpg,2000,1500,173,success
train,9999998_00065_d_0000050.jpg,2000,1500,173,success
train,9999998_00066_d_0000051.jpg,2000,1500,187,success
train,9999998_00067_d_0000052.jpg,2000,1500,192,success
train,9999998_00068_d_0000053.jpg,2000,1500,110,success
train,9999998_00069_d_0000054.jpg,2000,1500,81,success
train,9999998_00070_d_0000055.jpg,2000,1500,51,success
train,9999998_00071_d_0000056.jpg,2000,1500,57,success
train,9999998_00072_d_0000057.jpg,2000,1500,46,success
train,9999998_00073_d_0000058.jpg,2000,1500,60,success
train,9999998_00074_d_0000059.jpg,2000,1500,85,success
train,9999998_00075_d_0000060.jpg,2000,1500,165,success
train,9999998_00076_d_0000061.jpg,2000,1500,126,success
train,9999998_00077_d_0000062.jpg,2000,1500,135,success
train,9999998_00078_d_0000063.jpg,2000,1500,110,success
train,9999998_00079_d_0000064.jpg,2000,1500,82,success
train,9999998_00080_d_0000065.jpg,2000,1500,96,success
train,9999998_00081_d_0000066.jpg,2000,1500,61,success
train,9999998_00083_d_0000067.jpg,2000,1500,29,success
train,9999998_00084_d_0000068.jpg,2000,1500,89,success
train,9999998_00085_d_0000069.jpg,2000,1500,93,success
train,9999998_00086_d_0000070.jpg,2000,1500,128,success
train,9999998_00087_d_0000071.jpg,2000,1500,37,success
train,9999998_00088_d_0000072.jpg,2000,1500,31,success
train,9999998_00090_d_0000073.jpg,2000,1500,44,success
train,9999998_00093_d_0000074.jpg,2000,1500,54,success
train,9999998_00095_d_0000075.jpg,2000,1500,68,success
train,9999998_00096_d_0000076.jpg,2000,1500,66,success
train,9999998_00097_d_0000077.jpg,2000,1500,58,success
train,9999998_00100_d_0000080.jpg,2000,1500,163,success
train,9999998_00102_d_0000081.jpg,2000,1500,88,success
train,9999998_00104_d_0000082.jpg,2000,1500,161,success
train,9999998_00105_d_0000083.jpg,2000,1500,96,success
train,9999998_00106_d_0000084.jpg,2000,1500,39,success
train,9999998_00107_d_0000085.jpg,2000,1500,102,success
train,9999998_00108_d_0000086.jpg,2000,1500,178,success
train,9999998_00109_d_0000087.jpg,2000,1500,118,success
train,9999998_00110_d_0000088.jpg,2000,1500,100,success
train,9999998_00111_d_0000089.jpg,2000,1500,105,success
train,9999998_00112_d_0000090.jpg,2000,1500,105,success
train,9999998_00113_d_0000091.jpg,2000,1500,81,success
train,9999998_00114_d_0000092.jpg,2000,1500,77,success
train,9999998_00115_d_0000093.jpg,2000,1500,73,success
train,9999998_00116_d_0000094.jpg,2000,1500,2,success
train,9999998_00117_d_0000095.jpg,2000,1500,30,success
train,9999998_00118_d_0000096.jpg,2000,1500,116,success
train,9999998_00119_d_0000097.jpg,2000,1500,133,success
train,9999998_00120_d_0000098.jpg,2000,1500,226,success
train,9999998_00122_d_0000100.jpg,2000,1500,153,success
train,9999998_00125_d_0000103.jpg,2000,1500,52,success
train,9999998_00126_d_0000104.jpg,2000,1500,139,success
train,9999998_00127_d_0000105.jpg,2000,1500,148,success
train,9999998_00128_d_0000106.jpg,2000,1500,106,success
train,9999998_00129_d_0000107.jpg,2000,1500,140,success
train,9999998_00130_d_0000108.jpg,2000,1500,46,success
train,9999998_00131_d_0000109.jpg,2000,1500,69,success
train,9999998_00132_d_0000110.jpg,2000,1500,53,success
train,9999998_00133_d_0000111.jpg,2000,1500,40,success
train,9999998_00135_d_0000113.jpg,2000,1500,22,success
train,9999998_00136_d_0000114.jpg,2000,1500,52,success
train,9999998_00137_d_0000115.jpg,2000,1500,37,success
train,9999998_00138_d_0000116.jpg,2000,1500,34,success
train,9999998_00139_d_0000117.jpg,2000,1500,31,success
train,9999998_00141_d_0000118.jpg,2000,1500,34,success
train,9999998_00142_d_0000119.jpg,2000,1500,8,success
train,9999998_00143_d_0000120.jpg,2000,1500,36,success
train,9999998_00145_d_0000121.jpg,2000,1500,25,success
train,9999998_00146_d_0000122.jpg,2000,1500,44,success
train,9999998_00147_d_0000123.jpg,2000,1500,36,success
train,9999998_00148_d_0000124.jpg,2000,1500,45,success
train,9999998_00151_d_0000127.jpg,2000,1500,33,success
train,9999998_00152_d_0000128.jpg,2000,1500,13,success
train,9999998_00153_d_0000129.jpg,2000,1500,33,success
train,9999998_00154_d_0000130.jpg,2000,1500,64,success
train,9999998_00155_d_0000131.jpg,2000,1500,34,success
train,9999998_00156_d_0000132.jpg,2000,1500,19,success
train,9999998_00157_d_0000133.jpg,2000,1500,19,success
train,9999998_00159_d_0000134.jpg,2000,1500,8,success
train,9999998_00160_d_0000135.jpg,2000,1500,58,success
train,9999998_00161_d_0000136.jpg,2000,1500,16,success
train,9999998_00164_d_0000138.jpg,2000,1500,42,success
train,9999998_00171_d_0000140.jpg,2000,1500,21,success
train,9999998_00177_d_0000142.jpg,2000,1500,40,success
train,9999998_00178_d_0000143.jpg,2000,1500,60,success
train,9999998_00179_d_0000144.jpg,2000,1500,44,success
train,9999998_00180_d_0000145.jpg,2000,1500,56,success
train,9999998_00182_d_0000146.jpg,2000,1500,10,success
train,9999998_00183_d_0000147.jpg,2000,1500,25,success
train,9999998_00184_d_0000148.jpg,2000,1500,15,success
train,9999998_00185_d_0000149.jpg,2000,1500,14,success
train,9999998_00187_d_0000150.jpg,2000,1500,39,success
train,9999998_00188_d_0000151.jpg,2000,1500,68,success
train,9999998_00189_d_0000152.jpg,2000,1500,58,success
train,9999998_00190_d_0000153.jpg,2000,1500,67,success
train,9999998_00191_d_0000154.jpg,2000,1500,11,success
train,9999998_00194_d_0000155.jpg,2000,1500,35,success
train,9999998_00195_d_0000156.jpg,2000,1500,34,success
train,9999998_00196_d_0000157.jpg,2000,1500,43,success
train,9999998_00198_d_0000158.jpg,2000,1500,16,success
train,9999998_00202_d_0000159.jpg,2000,1500,61,success
train,9999998_00203_d_0000160.jpg,2000,1500,50,success
train,9999998_00204_d_0000161.jpg,2000,1500,36,success
train,9999998_00205_d_0000162.jpg,2000,1500,9,success
train,9999998_00206_d_0000163.jpg,2000,1500,29,success
train,9999998_00207_d_0000164.jpg,2000,1500,33,success
train,9999998_00208_d_0000165.jpg,2000,1500,35,success
train,9999998_00209_d_0000166.jpg,2000,1500,34,success
train,9999998_00210_d_0000167.jpg,2000,1500,9,success
train,9999998_00211_d_0000168.jpg,2000,1500,34,success
train,9999998_00212_d_0000169.jpg,2000,1500,28,success
train,9999998_00214_d_0000170.jpg,2000,1500,52,success
train,9999998_00215_d_0000171.jpg,2000,1500,38,success
train,9999998_00216_d_0000172.jpg,2000,1500,24,success
train,9999998_00217_d_0000173.jpg,2000,1500,38,success
train,9999998_00218_d_0000174.jpg,2000,1500,63,success
train,9999998_00219_d_0000175.jpg,2000,1500,60,success
train,9999998_00220_d_0000176.jpg,2000,1500,54,success
train,9999998_00221_d_0000177.jpg,2000,1500,80,success
train,9999998_00222_d_0000178.jpg,2000,1500,42,success
train,9999998_00223_d_0000179.jpg,2000,1500,21,success
train,9999998_00224_d_0000180.jpg,2000,1500,61,success
train,9999998_00225_d_0000181.jpg,2000,1500,28,success
train,9999998_00226_d_0000182.jpg,2000,1500,37,success
train,9999998_00227_d_0000183.jpg,2000,1500,13,success
train,9999998_00228_d_0000184.jpg,2000,1500,20,success
train,9999998_00229_d_0000185.jpg,2000,1500,38,success
train,9999998_00230_d_0000186.jpg,2000,1500,41,success
train,9999998_00232_d_0000188.jpg,2000,1500,45,success
train,9999998_00233_d_0000189.jpg,2000,1500,56,success
train,9999998_00234_d_0000190.jpg,2000,1500,45,success
train,9999998_00237_d_0000191.jpg,2000,1500,67,success
train,9999998_00238_d_0000192.jpg,2000,1500,21,success
train,9999998_00239_d_0000193.jpg,2000,1500,82,success
train,9999998_00240_d_0000194.jpg,2000,1500,52,success
train,9999998_00241_d_0000195.jpg,2000,1500,34,success
train,9999998_00242_d_0000196.jpg,2000,1500,26,success
train,9999998_00244_d_0000198.jpg,2000,1500,28,success
train,9999998_00245_d_0000199.jpg,2000,1500,18,success
train,9999998_00246_d_0000200.jpg,2000,1500,33,success
train,9999998_00247_d_0000201.jpg,2000,1500,13,success
train,9999998_00248_d_0000202.jpg,2000,1500,41,success
train,9999998_00249_d_0000203.jpg,2000,1500,53,success
train,9999998_00250_d_0000204.jpg,2000,1500,43,success
train,9999998_00251_d_0000205.jpg,2000,1500,25,success
train,9999998_00252_d_0000206.jpg,2000,1500,36,success
train,9999998_00254_d_0000208.jpg,2000,1500,62,success
train,9999998_00255_d_0000209.jpg,2000,1500,51,success
train,9999998_00256_d_0000210.jpg,2000,1500,38,success
train,9999998_00257_d_0000211.jpg,2000,1500,30,success
train,9999998_00258_d_0000212.jpg,2000,1500,17,success
train,9999998_00259_d_0000213.jpg,2000,1500,12,success
train,9999998_00260_d_0000214.jpg,2000,1500,10,success
train,9999998_00261_d_0000215.jpg,2000,1500,41,success
train,9999998_00262_d_0000216.jpg,2000,1500,40,success
