split,label_file,objects,status
train,9999984_00000_d_0000175.txt,14,checked
train,9999985_00000_d_0000001.txt,42,checked
train,9999985_00000_d_0000002.txt,12,checked
train,9999985_00000_d_0000003.txt,26,checked
train,9999985_00000_d_0000004.txt,19,checked
train,9999985_00000_d_0000005.txt,36,checked
train,9999985_00000_d_0000006.txt,27,checked
train,9999985_00000_d_0000007.txt,11,checked
train,9999985_00000_d_0000008.txt,18,checked
train,9999985_00000_d_0000009.txt,23,checked
train,9999985_00000_d_0000010.txt,43,checked
train,9999985_00000_d_0000011.txt,34,checked
train,9999985_00000_d_0000012.txt,23,checked
train,9999985_00000_d_0000013.txt,21,checked
train,9999985_00000_d_0000014.txt,20,checked
train,9999985_00000_d_0000015.txt,20,checked
train,9999985_00000_d_0000016.txt,39,checked
train,9999985_00000_d_0000017.txt,31,checked
train,9999985_00000_d_0000018.txt,26,checked
train,9999985_00000_d_0000019.txt,51,checked
train,9999985_00000_d_0000020.txt,28,checked
train,9999985_00000_d_0000021.txt,33,checked
train,9999985_00000_d_0000022.txt,6,checked
train,9999985_00000_d_0000023.txt,26,checked
train,9999985_00000_d_0000024.txt,30,checked
train,9999985_00000_d_0000025.txt,41,checked
train,9999985_00000_d_0000026.txt,13,checked
train,9999985_00000_d_0000027.txt,15,checked
train,9999985_00000_d_0000028.txt,80,checked
train,9999985_00000_d_0000029.txt,46,checked
train,9999985_00000_d_0000030.txt,34,checked
train,9999985_00000_d_0000031.txt,34,checked
train,9999985_00000_d_0000032.txt,58,checked
train,9999985_00000_d_0000033.txt,54,checked
train,9999985_00000_d_0000034.txt,148,checked
train,9999985_00000_d_0000035.txt,43,checked
train,9999985_00000_d_0000036.txt,75,checked
train,9999985_00000_d_0000037.txt,105,checked
train,9999985_00000_d_0000038.txt,17,checked
train,9999985_00000_d_0000039.txt,37,checked
train,9999985_00000_d_0000040.txt,129,checked
train,9999985_00000_d_0000041.txt,80,checked
train,9999985_00000_d_0000042.txt,43,checked
train,9999985_00000_d_0000043.txt,30,checked
train,9999985_00000_d_0000044.txt,33,checked
train,9999985_00000_d_0000045.txt,112,checked
train,9999985_00000_d_0000046.txt,25,checked
train,9999985_00000_d_0000047.txt,35,checked
train,9999985_00000_d_0000048.txt,13,checked
train,9999985_00000_d_0000049.txt,16,checked
train,9999985_00000_d_0000050.txt,46,checked
train,9999985_00000_d_0000051.txt,15,checked
train,9999985_00000_d_0000052.txt,133,checked
train,9999985_00000_d_0000053.txt,121,checked
train,9999985_00000_d_0000054.txt,137,checked
train,9999985_00000_d_0000055.txt,111,checked
train,9999985_00000_d_0000056.txt,81,checked
train,9999985_00000_d_0000057.txt,49,checked
train,9999985_00000_d_0000058.txt,56,checked
train,9999985_00000_d_0000059.txt,16,checked
train,9999985_00000_d_0000060.txt,105,checked
train,9999985_00000_d_0000061.txt,76,checked
train,9999985_00000_d_0000062.txt,36,checked
train,9999985_00000_d_0000063.txt,118,checked
train,9999985_00000_d_0000064.txt,5,checked
train,9999985_00000_d_0000065.txt,24,checked
train,9999985_00000_d_0000066.txt,28,checked
train,9999985_00000_d_0000067.txt,43,checked
train,9999985_00000_d_0000068.txt,30,checked
train,9999985_00000_d_0000069.txt,16,checked
train,9999985_00000_d_0000070.txt,52,checked
train,9999985_00000_d_0000071.txt,23,checked
train,9999985_00000_d_0000072.txt,26,checked
train,9999985_00000_d_0000073.txt,23,checked
train,9999985_00000_d_0000074.txt,26,checked
train,9999985_00000_d_0000075.txt,19,checked
train,9999985_00000_d_0000076.txt,44,checked
train,9999985_00000_d_0000077.txt,21,checked
train,9999985_00000_d_0000078.txt,10,checked
train,9999985_00000_d_0000079.txt,8,checked
train,9999987_00000_d_0000001.txt,31,checked
train,9999987_00000_d_0000002.txt,35,checked
train,9999987_00000_d_0000003.txt,49,checked
train,9999987_00000_d_0000004.txt,52,checked
train,9999987_00000_d_0000005.txt,54,checked
train,9999987_00000_d_0000006.txt,62,checked
train,9999987_00000_d_0000007.txt,57,checked
train,9999987_00000_d_0000008.txt,59,checked
train,9999987_00000_d_0000009.txt,33,checked
train,9999987_00000_d_0000010.txt,38,checked
train,9999987_00000_d_0000011.txt,66,checked
train,9999987_00000_d_0000012.txt,57,checked
train,9999987_00000_d_0000013.txt,39,checked
train,9999987_00000_d_0000014.txt,32,checked
train,9999987_00000_d_0000015.txt,23,checked
train,9999987_00000_d_0000016.txt,17,checked
train,9999987_00000_d_0000017.txt,51,checked
train,9999987_00000_d_0000018.txt,46,checked
train,9999987_00000_d_0000019.txt,20,checked
train,9999987_00000_d_0000020.txt,47,checked
train,9999987_00000_d_0000021.txt,41,checked
train,9999987_00000_d_0000022.txt,42,checked
train,9999987_00000_d_0000023.txt,48,checked
train,9999987_00000_d_0000024.txt,48,checked
train,9999987_00000_d_0000025.txt,39,checked
train,9999987_00000_d_0000026.txt,91,checked
train,9999987_00000_d_0000027.txt,92,checked
train,9999987_00000_d_0000028.txt,81,checked
train,9999987_00000_d_0000029.txt,68,checked
train,9999987_00000_d_0000030.txt,47,checked
train,9999987_00000_d_0000031.txt,93,checked
train,9999987_00000_d_0000032.txt,31,checked
train,9999987_00000_d_0000033.txt,47,checked
train,9999987_00000_d_0000034.txt,85,checked
train,9999987_00000_d_0000035.txt,126,checked
train,9999987_00000_d_0000036.txt,76,checked
train,9999987_00000_d_0000037.txt,44,checked
train,9999987_00000_d_0000038.txt,19,checked
train,9999987_00000_d_0000039.txt,99,checked
train,9999987_00000_d_0000040.txt,114,checked
train,9999987_00000_d_0000041.txt,72,checked
train,9999987_00000_d_0000042.txt,33,checked
train,9999987_00000_d_0000043.txt,88,checked
train,9999987_00000_d_0000044.txt,164,checked
train,9999987_00000_d_0000045.txt,153,checked
train,9999987_00000_d_0000046.txt,85,checked
train,9999987_00000_d_0000047.txt,94,checked
train,9999987_00000_d_0000048.txt,60,checked
train,9999987_00000_d_0000049.txt,97,checked
train,9999987_00000_d_0000050.txt,115,checked
train,9999987_00000_d_0000051.txt,66,checked
train,9999987_00000_d_0000052.txt,58,checked
train,9999987_00000_d_0000053.txt,65,checked
train,9999987_00000_d_0000054.txt,85,checked
train,9999987_00000_d_0000055.txt,68,checked
train,9999987_00000_d_0000056.txt,79,checked
train,9999987_00000_d_0000057.txt,118,checked
train,9999987_00000_d_0000058.txt,54,checked
train,9999987_00000_d_0000059.txt,29,checked
train,9999987_00000_d_0000060.txt,21,checked
train,9999987_00000_d_0000061.txt,8,checked
train,9999987_00000_d_0000062.txt,7,checked
train,9999987_00000_d_0000063.txt,95,checked
train,9999987_00000_d_0000064.txt,68,checked
train,9999987_00000_d_0000065.txt,6,checked
train,9999987_00000_d_0000066.txt,25,checked
train,9999987_00000_d_0000069.txt,28,checked
train,9999987_00000_d_0000070.txt,62,checked
train,9999987_00000_d_1008235.txt,86,checked
train,9999987_00000_d_1008236.txt,6,checked
train,9999989_00000_d_0000001.txt,28,checked
train,9999989_00000_d_0000002.txt,30,checked
train,9999989_00000_d_0000003.txt,19,checked
train,9999989_00000_d_0000004.txt,52,checked
train,9999989_00000_d_0000005.txt,74,checked
train,9999989_00000_d_0000006.txt,70,checked
train,9999989_00000_d_0000007.txt,28,checked
train,9999989_00000_d_0000008.txt,29,checked
train,9999989_00000_d_0000009.txt,24,checked
train,9999989_00000_d_0000010.txt,46,checked
train,9999989_00000_d_0000011.txt,38,checked
train,9999989_00000_d_0000012.txt,24,checked
train,9999989_00000_d_0000013.txt,51,checked
train,9999990_00000_d_0000001.txt,41,checked
train,9999990_00000_d_0000002.txt,26,checked
train,9999990_00000_d_0000003.txt,39,checked
train,9999990_00000_d_0000004.txt,87,checked
train,9999990_00000_d_0000005.txt,49,checked
train,9999990_00000_d_0000006.txt,18,checked
train,9999990_00000_d_0000007.txt,80,checked
train,9999990_00000_d_0000008.txt,78,checked
train,9999990_00000_d_0000009.txt,144,checked
train,9999990_00000_d_0000010.txt,129,checked
train,9999990_00000_d_0000011.txt,54,checked
train,9999990_00000_d_0000012.txt,28,checked
train,9999990_00000_d_0000013.txt,50,checked
train,9999990_00000_d_0000014.txt,29,checked
train,9999990_00000_d_0000015.txt,43,checked
train,9999990_00000_d_0000016.txt,107,checked
train,9999990_00000_d_0000017.txt,47,checked
train,9999990_00000_d_0000018.txt,120,checked
train,9999990_00000_d_0000019.txt,48,checked
train,9999990_00000_d_0000020.txt,30,checked
train,9999990_00000_d_0000021.txt,23,checked
train,9999990_00000_d_0000022.txt,70,checked
train,9999990_00000_d_0000023.txt,67,checked
train,9999990_00000_d_0000024.txt,40,checked
train,9999990_00000_d_0000025.txt,37,checked
train,9999990_00000_d_0000026.txt,161,checked
train,9999990_00000_d_0000027.txt,22,checked
train,9999990_00000_d_0000028.txt,27,checked
train,9999990_00000_d_0000029.txt,85,checked
train,9999990_00000_d_0000030.txt,30,checked
train,9999990_00000_d_0000031.txt,108,checked
train,9999990_00000_d_0000032.txt,121,checked
train,9999990_00000_d_0000033.txt,37,checked
train,9999990_00000_d_0000034.txt,33,checked
train,9999990_00000_d_0000035.txt,49,checked
train,9999990_00000_d_0000036.txt,36,checked
train,9999990_00000_d_0000037.txt,72,checked
train,9999990_00000_d_0000038.txt,167,checked
train,9999990_00000_d_0000039.txt,63,checked
train,9999990_00000_d_0000040.txt,81,checked
train,9999990_00000_d_0000041.txt,133,checked
train,9999990_00000_d_0000042.txt,104,checked
train,9999990_00000_d_0000043.txt,51,checked
train,9999990_00000_d_0000044.txt,41,checked
train,9999990_00000_d_0000045.txt,60,checked
train,9999990_00000_d_0000046.txt,81,checked
train,9999990_00000_d_0000047.txt,50,checked
train,9999990_00000_d_0000048.txt,30,checked
train,9999990_00000_d_0000049.txt,41,checked
train,9999990_00000_d_0000050.txt,43,checked
train,9999990_00000_d_0000051.txt,81,checked
train,9999990_00000_d_0000052.txt,62,checked
train,9999990_00000_d_0000053.txt,24,checked
train,9999990_00000_d_0000054.txt,16,checked
train,9999990_00000_d_0000055.txt,89,checked
train,9999990_00000_d_0000056.txt,48,checked
train,9999990_00000_d_0000057.txt,58,checked
train,9999990_00000_d_0000058.txt,159,checked
train,9999990_00000_d_0000059.txt,86,checked
train,9999990_00000_d_0000060.txt,93,checked
train,9999990_00000_d_0000061.txt,80,checked
train,9999990_00000_d_0000062.txt,25,checked
train,9999990_00000_d_0000063.txt,81,checked
train,9999990_00000_d_0000064.txt,110,checked
train,9999990_00000_d_0000065.txt,41,checked
train,9999990_00000_d_0000066.txt,78,checked
train,9999990_00000_d_0000067.txt,22,checked
train,9999990_00000_d_0000068.txt,71,checked
train,9999990_00000_d_0000069.txt,67,checked
train,9999990_00000_d_0000070.txt,71,checked
train,9999990_00000_d_0000071.txt,70,checked
train,9999990_00000_d_0000072.txt,36,checked
train,9999990_00000_d_0000073.txt,32,checked
train,9999990_00000_d_0000074.txt,31,checked
train,9999990_00000_d_0000075.txt,89,checked
train,9999990_00000_d_0000076.txt,54,checked
train,9999990_00000_d_0000077.txt,52,checked
train,9999990_00000_d_0000078.txt,28,checked
train,9999990_00000_d_0000079.txt,38,checked
train,9999990_00000_d_0000080.txt,73,checked
train,9999990_00000_d_0000081.txt,73,checked
train,9999991_00000_d_0000001.txt,34,checked
train,9999991_00000_d_0000002.txt,68,checked
train,9999991_00000_d_0000003.txt,104,checked
train,9999991_00000_d_0000004.txt,46,checked
train,9999991_00000_d_0000005.txt,94,checked
train,9999991_00000_d_0000006.txt,55,checked
train,9999991_00000_d_0000007.txt,88,checked
train,9999991_00000_d_0000008.txt,52,checked
train,9999991_00000_d_0000009.txt,81,checked
train,9999991_00000_d_0000010.txt,52,checked
train,9999991_00000_d_0000011.txt,65,checked
train,9999991_00000_d_0000012.txt,55,checked
train,9999991_00000_d_0000013.txt,59,checked
train,9999991_00000_d_0000014.txt,125,checked
train,9999991_00000_d_0000015.txt,107,checked
train,9999991_00000_d_0000016.txt,169,checked
train,9999991_00000_d_0000017.txt,114,checked
train,9999991_00000_d_0000018.txt,87,checked
train,9999991_00000_d_0000019.txt,60,checked
train,9999991_00000_d_0000020.txt,85,checked
train,9999991_00000_d_0000021.txt,79,checked
train,9999991_00000_d_0000022.txt,89,checked
train,9999991_00000_d_0000023.txt,53,checked
train,9999991_00000_d_0000024.txt,33,checked
train,9999991_00000_d_0000025.txt,90,checked
train,9999991_00000_d_0000026.txt,101,checked
train,9999991_00000_d_0000027.txt,84,checked
train,9999991_00000_d_0000030.txt,41,checked
train,9999991_00000_d_0000031.txt,72,checked
train,9999991_00000_d_0000032.txt,46,checked
train,9999991_00000_d_0000033.txt,140,checked
train,9999991_00000_d_0000034.txt,52,checked
train,9999991_00000_d_0000035.txt,82,checked
train,9999994_00000_d_0000001.txt,28,checked
train,9999994_00000_d_0000002.txt,31,checked
train,9999994_00000_d_0000003.txt,12,checked
train,9999994_00000_d_0000004.txt,23,checked
train,9999994_00000_d_0000005.txt,76,checked
train,9999994_00000_d_0000006.txt,71,checked
train,9999994_00000_d_0000007.txt,25,checked
train,9999994_00000_d_0000008.txt,70,checked
train,9999994_00000_d_0000009.txt,121,checked
train,9999994_00000_d_0000010.txt,94,checked
train,9999994_00000_d_0000011.txt,36,checked
train,9999994_00000_d_0000012.txt,69,checked
train,9999994_00000_d_0000013.txt,109,checked
train,9999994_00000_d_0000014.txt,94,checked
train,9999994_00000_d_0000015.txt,70,checked
train,9999994_00000_d_0000016.txt,64,checked
train,9999994_00000_d_0000017.txt,87,checked
train,9999994_00000_d_0000018.txt,84,checked
train,9999994_00000_d_0000019.txt,107,checked
train,9999994_00000_d_0000020.txt,84,checked
train,9999994_00000_d_0000021.txt,62,checked
train,9999994_00000_d_0000022.txt,59,checked
train,9999994_00000_d_0000023.txt,72,checked
train,9999994_00000_d_0000024.txt,72,checked
train,9999994_00000_d_0000025.txt,24,checked
train,9999994_00000_d_0000026.txt,62,checked
train,9999994_00000_d_0000027.txt,102,checked
train,9999994_00000_d_0000028.txt,45,checked
train,9999994_00000_d_0000029.txt,30,checked
train,9999994_00000_d_0000030.txt,63,checked
train,9999994_00000_d_0000031.txt,103,checked
train,9999994_00000_d_0000032.txt,52,checked
train,9999994_00000_d_0000033.txt,22,checked
train,9999994_00000_d_0000034.txt,39,checked
train,9999994_00000_d_0000035.txt,24,checked
train,9999994_00000_d_0000036.txt,62,checked
train,9999994_00000_d_0000037.txt,82,checked
train,9999994_00000_d_0000038.txt,54,checked
train,9999994_00000_d_0000039.txt,35,checked
train,9999994_00000_d_0000040.txt,53,checked
train,9999994_00000_d_0000041.txt,77,checked
train,9999994_00000_d_0000042.txt,35,checked
train,9999994_00000_d_0000043.txt,64,checked
train,9999994_00000_d_0000044.txt,82,checked
train,9999994_00000_d_0000045.txt,66,checked
train,9999994_00000_d_0000046.txt,80,checked
train,9999994_00000_d_0000047.txt,100,checked
train,9999994_00000_d_0000048.txt,116,checked
train,9999994_00000_d_0000049.txt,55,checked
train,9999994_00000_d_0000050.txt,110,checked
train,9999994_00000_d_0000051.txt,84,checked
train,9999994_00000_d_0000052.txt,115,checked
train,9999994_00000_d_0000053.txt,108,checked
train,9999994_00000_d_0000054.txt,52,checked
train,9999994_00000_d_0000055.txt,81,checked
train,9999994_00000_d_0000056.txt,42,checked
train,9999994_00000_d_0000057.txt,52,checked
train,9999994_00000_d_0000058.txt,95,checked
train,9999994_00000_d_0000059.txt,72,checked
train,9999994_00000_d_0000060.txt,55,checked
train,9999994_00000_d_0000061.txt,15,checked
train,9999994_00000_d_0000062.txt,32,checked
train,9999994_00000_d_0000063.txt,61,checked
train,9999994_00000_d_0000064.txt,68,checked
train,9999994_00000_d_0000065.txt,18,checked
train,9999994_00000_d_0000066.txt,56,checked
train,9999994_00000_d_0000067.txt,64,checked
train,9999994_00000_d_0000068.txt,62,checked
train,9999994_00000_d_0000069.txt,44,checked
train,9999994_00000_d_0000070.txt,103,checked
train,9999994_00000_d_0000071.txt,121,checked
train,9999994_00000_d_0000072.txt,66,checked
train,9999994_00000_d_0000073.txt,86,checked
train,9999994_00000_d_0000074.txt,110,checked
train,9999994_00000_d_0000075.txt,83,checked
train,9999994_00000_d_0000076.txt,76,checked
train,9999994_00000_d_0000077.txt,93,checked
train,9999994_00000_d_0000078.txt,72,checked
train,9999994_00000_d_0000079.txt,108,checked
train,9999994_00000_d_0000080.txt,42,checked
train,9999994_00000_d_0000081.txt,15,checked
train,9999994_00000_d_0000082.txt,103,checked
train,9999994_00000_d_0000083.txt,97,checked
train,9999994_00000_d_0000084.txt,88,checked
train,9999994_00000_d_0000085.txt,139,checked
train,9999994_00000_d_0000086.txt,146,checked
train,9999994_00000_d_0000087.txt,104,checked
train,9999994_00000_d_0000088.txt,125,checked
train,9999994_00000_d_0000089.txt,187,checked
train,9999994_00000_d_0000090.txt,207,checked
train,9999994_00000_d_0000091.txt,155,checked
train,9999994_00000_d_0000092.txt,133,checked
train,9999994_00000_d_0000093.txt,113,checked
train,9999994_00000_d_0000094.txt,152,checked
train,9999994_00000_d_0000095.txt,161,checked
train,9999994_00000_d_0000096.txt,64,checked
train,9999994_00000_d_0000097.txt,112,checked
train,9999994_00000_d_0000098.txt,244,checked
train,9999994_00000_d_0000099.txt,159,checked
train,9999994_00000_d_0000100.txt,251,checked
train,9999994_00000_d_0000101.txt,142,checked
train,9999994_00000_d_0000102.txt,69,checked
train,9999994_00000_d_0000103.txt,28,checked
train,9999994_00000_d_0000104.txt,87,checked
train,9999994_00000_d_0000105.txt,76,checked
train,9999994_00000_d_0000106.txt,70,checked
train,9999994_00000_d_0000107.txt,90,checked
train,9999994_00000_d_0000108.txt,81,checked
train,9999994_00000_d_0000109.txt,35,checked
train,9999994_00000_d_0000110.txt,30,checked
train,9999994_00000_d_0000111.txt,38,checked
train,9999994_00000_d_0000112.txt,33,checked
train,9999994_00000_d_0000113.txt,19,checked
train,9999994_00000_d_0000114.txt,28,checked
train,9999994_00000_d_0000115.txt,17,checked
train,9999994_00000_d_0000116.txt,20,checked
train,9999994_00000_d_0000117.txt,8,checked
train,9999994_00000_d_0000118.txt,33,checked
train,9999994_00000_d_0000119.txt,58,checked
train,9999997_00000_d_0000001.txt,47,checked
train,9999997_00000_d_0000002.txt,20,checked
train,9999997_00000_d_0000003.txt,10,checked
train,9999997_00000_d_0000004.txt,40,checked
train,9999997_00000_d_0000005.txt,65,checked
train,9999997_00000_d_0000006.txt,29,checked
train,9999997_00000_d_0000007.txt,2,checked
train,9999997_00000_d_0000008.txt,11,checked
train,9999997_00000_d_0000009.txt,25,checked
train,9999997_00000_d_0000010.txt,62,checked
train,9999997_00000_d_0000011.txt,17,checked
train,9999997_00000_d_0000012.txt,2,checked
train,9999997_00000_d_0000013.txt,8,checked
train,9999997_00000_d_0000014.txt,9,checked
train,9999997_00000_d_0000015.txt,7,checked
train,9999997_00000_d_0000016.txt,23,checked
train,9999997_00000_d_0000017.txt,3,checked
train,9999997_00000_d_0000018.txt,10,checked
train,9999997_00000_d_0000019.txt,13,checked
train,9999997_00000_d_0000020.txt,18,checked
train,9999997_00000_d_0000021.txt,16,checked
train,9999997_00000_d_0000022.txt,3,checked
train,9999997_00000_d_0000023.txt,12,checked
train,9999997_00000_d_0000024.txt,20,checked
train,9999997_00000_d_0000025.txt,23,checked
train,9999997_00000_d_0000026.txt,45,checked
train,9999997_00000_d_0000027.txt,15,checked
train,9999997_00000_d_0000028.txt,7,checked
train,9999997_00000_d_0000029.txt,25,checked
train,9999997_00000_d_0000030.txt,5,checked
train,9999997_00000_d_0000031.txt,9,checked
train,9999997_00000_d_0000032.txt,9,checked
train,9999997_00000_d_0000033.txt,23,checked
train,9999997_00000_d_0000034.txt,20,checked
train,9999997_00000_d_0000035.txt,26,checked
train,9999997_00000_d_0000036.txt,6,checked
train,9999997_00000_d_0000037.txt,15,checked
train,9999997_00000_d_0000038.txt,6,checked
train,9999997_00000_d_0000039.txt,9,checked
train,9999997_00000_d_0000040.txt,5,checked
train,9999997_00000_d_0000041.txt,19,checked
train,9999997_00000_d_0000042.txt,40,checked
train,9999997_00000_d_0000043.txt,30,checked
train,9999997_00000_d_0000044.txt,18,checked
train,9999997_00000_d_0000045.txt,6,checked
train,9999997_00000_d_0000046.txt,20,checked
train,9999997_00000_d_0000047.txt,10,checked
train,9999997_00000_d_0000048.txt,4,checked
train,9999997_00000_d_0000049.txt,12,checked
train,9999997_00000_d_0000050.txt,6,checked
train,9999997_00000_d_0000051.txt,8,checked
train,9999997_00000_d_0000052.txt,3,checked
train,9999997_00000_d_0000053.txt,36,checked
train,9999997_00000_d_0000054.txt,9,checked
train,9999997_00000_d_0000055.txt,9,checked
train,9999997_00000_d_0000056.txt,5,checked
train,9999997_00000_d_0000057.txt,5,checked
train,9999997_00000_d_0000058.txt,2,checked
train,9999997_00000_d_0000059.txt,2,checked
train,9999997_00000_d_0000060.txt,2,checked
train,9999997_00000_d_0000061.txt,12,checked
train,9999997_00000_d_0000062.txt,17,checked
train,9999997_00000_d_0000063.txt,21,checked
train,9999997_00000_d_0000064.txt,9,checked
train,9999997_00000_d_0000065.txt,9,checked
train,9999997_00000_d_0000066.txt,27,checked
train,9999997_00000_d_0000067.txt,23,checked
train,9999997_00000_d_0000068.txt,3,checked
train,9999997_00000_d_0000069.txt,2,checked
train,9999997_00000_d_0000070.txt,7,checked
train,9999998_00002_d_0000001.txt,85,checked
train,9999998_00003_d_0000002.txt,112,checked
train,9999998_00004_d_0000003.txt,91,checked
train,9999998_00005_d_0000004.txt,77,checked
train,9999998_00006_d_0000005.txt,116,checked
train,9999998_00009_d_0000006.txt,46,checked
train,9999998_00010_d_0000007.txt,33,checked
train,9999998_00011_d_0000008.txt,9,checked
train,9999998_00012_d_0000009.txt,39,checked
train,9999998_00014_d_0000010.txt,42,checked
train,9999998_00015_d_0000011.txt,70,checked
train,9999998_00016_d_0000012.txt,25,checked
train,9999998_00017_d_0000013.txt,78,checked
train,9999998_00022_d_0000016.txt,197,checked
train,9999998_00023_d_0000017.txt,125,checked
train,9999998_00025_d_0000018.txt,7,checked
train,9999998_00026_d_0000019.txt,14,checked
train,9999998_00027_d_0000020.txt,27,checked
train,9999998_00028_d_0000021.txt,28,checked
train,9999998_00029_d_0000022.txt,28,checked
train,9999998_00030_d_0000023.txt,26,checked
train,9999998_00031_d_0000024.txt,25,checked
train,9999998_00032_d_0000025.txt,19,checked
train,9999998_00033_d_0000026.txt,24,checked
train,9999998_00036_d_0000029.txt,49,checked
train,9999998_00038_d_0000030.txt,38,checked
train,9999998_00039_d_0000031.txt,24,checked
train,9999998_00040_d_0000032.txt,22,checked
train,9999998_00041_d_0000033.txt,3,checked
train,9999998_00043_d_0000034.txt,161,checked
train,9999998_00045_d_0000035.txt,162,checked
train,9999998_00046_d_0000036.txt,125,checked
train,9999998_00047_d_0000037.txt,85,checked
train,9999998_00048_d_0000038.txt,54,checked
train,9999998_00049_d_0000039.txt,114,checked
train,9999998_00050_d_0000040.txt,94,checked
train,9999998_00058_d_0000044.txt,29,checked
train,9999998_00059_d_0000045.txt,9,checked
train,9999998_00060_d_0000046.txt,122,checked
train,9999998_00061_d_0000047.txt,99,checked
train,9999998_00062_d_0000048.txt,11,checked
train,9999998_00064_d_0000049.txt,173,checked
train,9999998_00065_d_0000050.txt,173,checked
train,9999998_00066_d_0000051.txt,187,checked
train,9999998_00067_d_0000052.txt,192,checked
train,9999998_00068_d_0000053.txt,110,checked
train,9999998_00069_d_0000054.txt,81,checked
train,9999998_00070_d_0000055.txt,51,checked
train,9999998_00071_d_0000056.txt,57,checked
train,9999998_00072_d_0000057.txt,46,checked
train,9999998_00073_d_0000058.txt,60,checked
train,9999998_00074_d_0000059.txt,85,checked
train,9999998_00075_d_0000060.txt,165,checked
train,9999998_00076_d_0000061.txt,126,checked
train,9999998_00077_d_0000062.txt,135,checked
train,9999998_00078_d_0000063.txt,110,checked
train,9999998_00079_d_0000064.txt,82,checked
train,9999998_00080_d_0000065.txt,96,checked
train,9999998_00081_d_0000066.txt,61,checked
train,9999998_00083_d_0000067.txt,29,checked
train,9999998_00084_d_0000068.txt,89,checked
train,9999998_00085_d_0000069.txt,93,checked
train,9999998_00086_d_0000070.txt,128,checked
train,9999998_00087_d_0000071.txt,37,checked
train,9999998_00088_d_0000072.txt,31,checked
train,9999998_00090_d_0000073.txt,44,checked
train,9999998_00093_d_0000074.txt,54,checked
train,9999998_00095_d_0000075.txt,68,checked
train,9999998_00096_d_0000076.txt,66,checked
train,9999998_00097_d_0000077.txt,58,checked
train,9999998_00100_d_0000080.txt,163,checked
train,9999998_00102_d_0000081.txt,88,checked
train,9999998_00104_d_0000082.txt,161,checked
train,9999998_00105_d_0000083.txt,96,checked
train,9999998_00106_d_0000084.txt,39,checked
train,9999998_00107_d_0000085.txt,102,checked
train,9999998_00108_d_0000086.txt,178,checked
train,9999998_00109_d_0000087.txt,118,checked
train,9999998_00110_d_0000088.txt,100,checked
train,9999998_00111_d_0000089.txt,105,checked
train,9999998_00112_d_0000090.txt,105,checked
train,9999998_00113_d_0000091.txt,81,checked
train,9999998_00114_d_0000092.txt,77,checked
train,9999998_00115_d_0000093.txt,73,checked
train,9999998_00116_d_0000094.txt,2,checked
train,9999998_00117_d_0000095.txt,30,checked
train,9999998_00118_d_0000096.txt,116,checked
train,9999998_00119_d_0000097.txt,133,checked
train,9999998_00120_d_0000098.txt,226,checked
train,9999998_00122_d_0000100.txt,153,checked
train,9999998_00125_d_0000103.txt,52,checked
train,9999998_00126_d_0000104.txt,139,checked
train,9999998_00127_d_0000105.txt,148,checked
train,9999998_00128_d_0000106.txt,106,checked
train,9999998_00129_d_0000107.txt,140,checked
train,9999998_00130_d_0000108.txt,46,checked
train,9999998_00131_d_0000109.txt,69,checked
train,9999998_00132_d_0000110.txt,53,checked
train,9999998_00133_d_0000111.txt,40,checked
train,9999998_00135_d_0000113.txt,22,checked
train,9999998_00136_d_0000114.txt,52,checked
train,9999998_00137_d_0000115.txt,37,checked
train,9999998_00138_d_0000116.txt,34,checked
train,9999998_00139_d_0000117.txt,31,checked
train,9999998_00141_d_0000118.txt,34,checked
train,9999998_00142_d_0000119.txt,8,checked
train,9999998_00143_d_0000120.txt,36,checked
train,9999998_00145_d_0000121.txt,25,checked
train,9999998_00146_d_0000122.txt,44,checked
train,9999998_00147_d_0000123.txt,36,checked
train,9999998_00148_d_0000124.txt,45,checked
train,9999998_00151_d_0000127.txt,33,checked
train,9999998_00152_d_0000128.txt,13,checked
train,9999998_00153_d_0000129.txt,33,checked
train,9999998_00154_d_0000130.txt,64,checked
train,9999998_00155_d_0000131.txt,34,checked
train,9999998_00156_d_0000132.txt,19,checked
train,9999998_00157_d_0000133.txt,19,checked
train,9999998_00159_d_0000134.txt,8,checked
train,9999998_00160_d_0000135.txt,58,checked
train,9999998_00161_d_0000136.txt,16,checked
train,9999998_00164_d_0000138.txt,42,checked
train,9999998_00171_d_0000140.txt,21,checked
train,9999998_00177_d_0000142.txt,40,checked
train,9999998_00178_d_0000143.txt,60,checked
train,9999998_00179_d_0000144.txt,44,checked
train,9999998_00180_d_0000145.txt,56,checked
train,9999998_00182_d_0000146.txt,10,checked
train,9999998_00183_d_0000147.txt,25,checked
train,9999998_00184_d_0000148.txt,15,checked
train,9999998_00185_d_0000149.txt,14,checked
train,9999998_00187_d_0000150.txt,39,checked
train,9999998_00188_d_0000151.txt,68,checked
train,9999998_00189_d_0000152.txt,58,checked
train,9999998_00190_d_0000153.txt,67,checked
train,9999998_00191_d_0000154.txt,11,checked
train,9999998_00194_d_0000155.txt,35,checked
train,9999998_00195_d_0000156.txt,34,checked
train,9999998_00196_d_0000157.txt,43,checked
train,9999998_00198_d_0000158.txt,16,checked
train,9999998_00202_d_0000159.txt,61,checked
train,9999998_00203_d_0000160.txt,50,checked
